id,label
k7me7h1,Neutral
kh3devv,Negative
kpcs472,Neutral
k41dw22,Neutral
kjyu8b3,Neutral
kt56ypt,Negative
kc6iwcc,Negative
k7zpmbh,Neutral
k5c52h8,Negative
krxf44u,Neutral
k8gw7op,Negative
khaay5t,Negative
kapjbpq,Negative
ksu0dks,Positive
k4x3d6c,Positive
k4j304b,Negative
k491y4z,Negative
kbwxheb,Negative
kqe0moa,Positive
k6w3yvg,Negative
kqds9h0,Positive
kbppnyv,Neutral
k756vdx,Negative
kci21qr,Negative
k448kzw,Positive
k7k55uv,Neutral
kfxbtwf,Positive
k4crgr6,Negative
k455j67,Neutral
ks4llwx,Negative
k5jkfs4,Negative
kgiiuoj,Neutral
k4i5a8t,Negative
k4lqcb2,Positive
kddeqg4,Positive
k4yjuip,Negative
kdcp0g1,Positive
kga5k1m,Neutral
ksd702c,Neutral
kdy3n79,Positive
kr5wzf2,Neutral
k67ny3k,Negative
k7yym47,Positive
k4shh7q,Negative
k6uzxxb,Neutral
k7dskb6,Positive
kq4knij,Negative
k6pn5pd,Neutral
k7836x8,Positive
ki6s55q,Positive
kqa3itm,Negative
k3txx77,Neutral
kck63wr,Positive
k5v5l06,Negative
kf6adtd,Positive
kjzandj,Positive
k68d8j6,Negative
k99qmaq,Negative
katjorx,Positive
kowohlp,Negative
k4kum1y,Positive
kfauone,Negative
k4ezxr4,Negative
ka4o0ds,Negative
k4vvnvr,Negative
kf2qzu2,Neutral
kiejweg,Negative
kcjpcqg,Negative
kayq5dy,Positive
khtjm81,Neutral
kpteb0s,Positive
kof73yh,Neutral
kbz2u0w,Negative
kgyd6qq,Negative
k858ppm,Negative
k6nf35m,Positive
kt4kyfj,Negative
k956p1t,Positive
kc64jvp,Positive
kq3obo9,Neutral
kaoqecy,Negative
khkj9ca,Neutral
k4y09dl,Negative
k3w3xbl,Negative
k6b2bj7,Positive
k6uwee8,Negative
k6sqthe,Negative
kqv3nf2,Positive
k82jive,Negative
k8d09qg,Positive
k421795,Negative
kr189he,Negative
k4oy1l7,Negative
k4jz771,Positive
kfan1cs,Positive
kfudmg4,Negative
k9ny4jz,Negative
kj8ig0s,Neutral
k62xoq9,Negative
k7qrz29,Positive
k74pc5i,Negative
k56cvt9,Negative
kpyhew9,Negative
ka1x3f3,Negative
kdvoc9j,Negative
k8g9ehq,Neutral
k6dfok7,Negative
kqt1yiv,Negative
k5yvcfn,Neutral
kqp03gn,Negative
k4b43es,Negative
k7fc6rn,Positive
kab540o,Neutral
khv13w5,Neutral
k4umf8a,Neutral
k4e7vcx,Neutral
khw5sys,Positive
kqugt43,Negative
kqvpl39,Negative
k58sab1,Negative
k6svamd,Positive
k5y0psh,Negative
kiqt8e7,Positive
kcnx21m,Neutral
kd3yfd7,Negative
k7udwwg,Negative
kcol6zo,Negative
k5bq7yg,Negative
k9fetim,Neutral
kbgc2kx,Negative
kj4an6p,Positive
kd97iom,Neutral
kiwi4h2,Positive
kbmllgg,Positive
kcq3dii,Neutral
k5gllg8,Negative
kgxiypw,Negative
k9isvqd,Neutral
k7t0duv,Positive
kc3bame,Positive
kahejww,Positive
kg709mf,Positive
k70rpb4,Negative
ka26vfr,Positive
k853yps,Negative
k3xj1ym,Negative
k8dpocu,Negative
kt4ee70,Positive
k85e3ea,Neutral
k4jvn7x,Negative
k4tiv8w,Positive
kox9wyt,Positive
kd6okm0,Negative
kfesjlm,Positive
kc245hz,Negative
kho26x2,Positive
kfaktsu,Neutral
k546z3y,Positive
k4q6k4m,Neutral
kib3e2y,Neutral
k4k6i0r,Positive
ke4hchb,Positive
k5sydzo,Negative
k97h13h,Negative
kbm3bz3,Negative
kqhgo9w,Negative
k8fmmm7,Negative
kfb2l06,Positive
kt155un,Positive
kadkv9j,Neutral
k5dounl,Positive
kf3cipy,Positive
kofpz14,Neutral
k6sqmwr,Negative
kc3sl9t,Neutral
k5xkdib,Negative
k4em7d2,Negative
k9cvlm9,Positive
kt4dym6,Negative
kfwfssw,Positive
k4v1n9f,Negative
kcoupen,Positive
kslr2mx,Negative
k4qphpu,Negative
k635pcg,Negative
kcs4wcf,Negative
k8y8r56,Negative
kf5lp6i,Negative
k3ytaib,Negative
k59hg1a,Neutral
k3ub2w8,Negative
kbb85vs,Neutral
k7e2umw,Negative
k673shs,Negative
k4vq8tm,Positive
k6dp5i7,Negative
kak8s9b,Negative
kc6xppy,Negative
kfymioh,Negative
kqul3ho,Neutral
ka6lmao,Negative
khbop3h,Neutral
kk8pl37,Neutral
k3yz048,Negative
k5yqaa1,Negative
k891x9r,Negative
k4v04ml,Positive
k5385bo,Positive
khbjubr,Negative
k4lcxcn,Negative
kecw8dd,Positive
khy5lkb,Neutral
kgwk40m,Positive
k4u4szr,Negative
k6t3pyk,Neutral
keamy94,Positive
k5vpe3q,Positive
k8qmd0s,Negative
k4j8c79,Positive
k63143n,Negative
khsgeiz,Negative
k4bmou3,Positive
k9ywuux,Negative
kak9ksw,Negative
k59f5ym,Positive
kq69ny4,Negative
k4yyo1y,Negative
k8xyaxl,Negative
kj6mot9,Negative
k5d8n3u,Negative
kbw8cqf,Negative
koocpeq,Neutral
k9t34c3,Positive
kpu32kz,Negative
k5dvhos,Positive
k49nwor,Negative
k4xrkwp,Negative
k707mc8,Negative
kb62z39,Positive
kgvvol3,Negative
kd2mxey,Negative
k7wjz09,Negative
k5stc5o,Negative
k3vmb2v,Neutral
k3wkvdn,Neutral
kfasn4h,Negative
kt58p96,Negative
kof891h,Neutral
kbq741r,Negative
ke3636t,Neutral
kdujtsd,Negative
ka3wd16,Neutral
khbsm6e,Negative
k8w0a1j,Negative
kcqqmx6,Negative
kjzpe19,Positive
k8v0ic1,Positive
kfuxyy9,Negative
k9f7ui4,Negative
k4vpmu2,Negative
kr7mmfm,Negative
kqk34kp,Negative
kd7dt7x,Negative
kbc7rf7,Neutral
kqrx2vr,Positive
krg7p7p,Negative
kdevpod,Positive
kcs40sb,Positive
kcqkkbx,Positive
kbnkp78,Negative
kd2rfxc,Neutral
k4w1bqb,Negative
kqekyqt,Negative
k4k4z73,Negative
k4ilbz6,Neutral
kb2i7mf,Negative
kpqllrv,Neutral
kkbl0h7,Negative
kcuxubb,Negative
k6lasev,Positive
kdgwa2w,Positive
k4ik653,Positive
k4htseh,Positive
khc410d,Positive
kp9e23a,Negative
ksaohdw,Positive
k40rz4j,Neutral
k411ajh,Negative
kemr3l7,Negative
k4st7gr,Negative
kah0s9p,Positive
k5ii7am,Negative
kalrmsw,Neutral
kd0fgy3,Negative
kpgxdwl,Negative
khn21zn,Neutral
kq5dzr4,Positive
kkabtmn,Negative
kcdgqne,Negative
k41kejc,Neutral
khhwvsk,Neutral
k4n3igg,Neutral
k4bwb8h,Negative
k4ubhzv,Positive
kpkg042,Negative
ksb8ovg,Positive
kcn1ivc,Negative
kgznnns,Positive
k43ngii,Positive
k4ck9g0,Negative
ksf9fgd,Negative
k6zg0dl,Negative
kcta8if,Positive
k568phw,Positive
kgr74cz,Negative
kq3pc9x,Positive
k43s8vh,Positive
kgwdwrh,Neutral
k4m5ro1,Negative
kq1vtsb,Positive
kbcugqn,Negative
k4djwvm,Positive
kpeuyxe,Negative
ksbihf3,Negative
k4zg5cj,Negative
k64dpnv,Negative
k7f62c1,Positive
kg4hzgt,Negative
kcmxmzk,Negative
kcqq1oi,Negative
kd3juyp,Neutral
k9jtnm9,Negative
k5eijt9,Negative
kg9c4kl,Negative
koam131,Neutral
kqargn2,Neutral
k3vsm2c,Negative
kaggzei,Positive
k4mf9np,Negative
kewn67c,Positive
k81za78,Negative
krcse7r,Negative
kj8cq5s,Negative
k6n5nlc,Positive
kdj0p2v,Negative
khgejun,Positive
k3yz5sf,Negative
k6cbpkv,Positive
k3uuvt2,Neutral
k5ykmax,Neutral
k3z1unm,Negative
k9kkvpj,Neutral
ko8wys3,Positive
kcn63av,Negative
k41g69v,Negative
k48vj7w,Negative
krgv6wh,Negative
k4ur7ag,Negative
k4oq3gb,Negative
k8flxuw,Negative
ka7j43h,Positive
kcb54dw,Negative
k5ey079,Negative
ka5fzld,Positive
kanxwib,Neutral
kgyzwcq,Neutral
k9okqac,Negative
k8ea6l7,Positive
k45p08b,Negative
k3wkjly,Neutral
khq8937,Positive
k403yyl,Positive
kbidxq5,Negative
kivd4kl,Negative
kc7fuzd,Negative
kcr5fqf,Positive
k47gipr,Positive
k6z0fjf,Positive
k54ngsq,Negative
k59vrtt,Negative
kso505b,Positive
khd0zjp,Negative
k4aan2p,Negative
k96umyj,Positive
k8jb2sg,Positive
k45xinu,Negative
k4zso2c,Positive
k4o9s1g,Negative
k50i8c3,Positive
ka2nn96,Neutral
kfgkl1c,Negative
kd6kfy3,Negative
k6hvvt9,Negative
k9a76fa,Positive
k4sglrx,Negative
kbxikzf,Positive
ki0743f,Neutral
k79mir0,Positive
kicua2u,Positive
krhigbh,Positive
kpnl24b,Negative
k4nkhv0,Negative
kpu01si,Positive
kq0mokm,Positive
k73p7h9,Negative
k8vwxfi,Positive
k83u444,Positive
k4ii0eb,Negative
kgaghiu,Neutral
kd0tpqu,Negative
k5b618i,Neutral
k57eyzr,Positive
k48yejy,Negative
kd2mdiu,Positive
k60ujg1,Neutral
kp5njkh,Positive
k90mezh,Negative
k4lx0of,Negative
ks7x1fq,Negative
k4fmfg1,Negative
k6onzpm,Neutral
k43viyi,Neutral
kh762nr,Positive
k9kdhyc,Neutral
k8immmd,Positive
k64psvc,Positive
kh67bt1,Positive
k6h36s6,Positive
k4vge4s,Negative
kcjh3wv,Neutral
kr0s4s0,Positive
k7g7zmh,Negative
kdvcr6f,Positive
k4pxyfq,Negative
koyercx,Negative
k7bvpsr,Negative
k42l7zm,Positive
k4ufzhz,Neutral
k4s8zgz,Positive
k5plesp,Positive
kd0xno8,Neutral
kbfj00n,Positive
kows9tb,Negative
k99knel,Neutral
k4up6tw,Neutral
k4hb430,Positive
k73skpf,Negative
kq5bp7c,Negative
kgg951w,Positive
kd312k7,Positive
k50sf1z,Positive
k7m33nt,Positive
kh1ayik,Negative
k8j20iz,Positive
k4qjjym,Negative
kosijom,Negative
k4ngds9,Positive
k4muh0p,Negative
khsnq5i,Positive
k63nfqi,Negative
k9lbkw1,Positive
k44000i,Negative
kb7p6sr,Negative
k49rzwq,Negative
k8rra5i,Positive
kevqnqy,Neutral
k5rbguu,Positive
kcbbkhp,Positive
kewogb3,Negative
k99w1n1,Neutral
ks66n1f,Neutral
k4ghxfe,Negative
k71v3c2,Negative
k9su4eg,Negative
k41ezkd,Positive
kqm4lvy,Neutral
k70qkjo,Negative
kg9cktv,Neutral
k9qsov2,Negative
k751sxi,Negative
kr6oxmy,Negative
kbij4pf,Negative
k4u1bk6,Positive
k4pzibq,Negative
k7eiw5o,Negative
kc36x0m,Negative
k6cqosp,Positive
kabu50m,Positive
k7v51dp,Neutral
k5spwz6,Positive
k4rsgfq,Positive
k79fctz,Neutral
ks96vf6,Positive
kak1g5r,Negative
k5bjqyh,Negative
kpz5xuk,Negative
k7htmeg,Positive
kb80dur,Neutral
kga7pi1,Neutral
k6xtss4,Negative
ks7az1s,Positive
kk03vqk,Positive
ka6gz4x,Negative
k7dxarx,Positive
k5zxpqv,Positive
kgl4wsr,Positive
kht1mgz,Negative
khfjbvp,Positive
k9fnan2,Negative
kaqibgm,Positive
kovmdrw,Neutral
k96tcgb,Negative
kpm1z58,Positive
k8ecz9p,Positive
kf3uvoy,Negative
krxs5k5,Negative
ks7t329,Negative
k7ts7jy,Positive
k6sqbsv,Negative
kfd4xe3,Positive
ke5rffc,Positive
k4phlsk,Positive
kp9cqil,Negative
k8po8it,Neutral
k974g6h,Positive
ka9xwbr,Positive
k3zavfe,Negative
kjfbh8a,Negative
ki6shp2,Negative
k71xg98,Positive
k8h0tcs,Neutral
kq5eg3t,Positive
k75vqo7,Positive
k4b5mo6,Neutral
k3uj74w,Negative
k4l3slp,Positive
k7x1rjq,Neutral
kew78r4,Negative
k7vzmx0,Positive
kg1e71c,Neutral
kcpgpnf,Negative
kgcrshn,Positive
k4un7dw,Positive
k66jd1i,Neutral
k9w8nei,Positive
kbpnz8z,Positive
k5ddcil,Negative
kr1pqkd,Neutral
kr2xi5d,Neutral
kg444km,Positive
kjgvym1,Negative
kes1rh7,Neutral
k9bt2cx,Negative
khjue6i,Neutral
kheeiyz,Negative
kj3n0fc,Negative
krk59mw,Positive
ksxoo1z,Negative
khigsod,Neutral
k3udehy,Negative
ks2apgb,Positive
kfvffk0,Positive
k44u1au,Positive
kbjkmat,Negative
ko9fp67,Positive
k45vys5,Negative
k71st61,Neutral
koa50nz,Negative
k3yxq1i,Neutral
k7enrih,Negative
k4snd1e,Negative
k4gh0uq,Positive
k8m39lz,Negative
k8s84co,Positive
k6i28qk,Neutral
kitknrv,Negative
k5inqhh,Positive
kickbnm,Negative
kb7n89o,Negative
kk8pk8q,Neutral
k48tq69,Positive
k3ukj03,Positive
k4ltks8,Positive
kco0c44,Negative
ke13cz9,Negative
k5us34u,Negative
kpyrz60,Negative
kpnyx4s,Negative
ke9kbeb,Negative
kf4vjmy,Negative
k8o847n,Positive
khj3wb2,Negative
k89tu40,Positive
k492rm7,Positive
kjktceb,Neutral
kel0jdf,Positive
kas9b74,Negative
k4ey7p0,Negative
k5smiq0,Positive
khcsegd,Negative
k7bo8w3,Negative
k43b96w,Neutral
k84yyz4,Negative
kjxytit,Negative
kspce6d,Negative
khsnppl,Negative
ksv15ly,Positive
khm3lo9,Negative
k7l9kqf,Negative
kd8tydm,Negative
kfuyo62,Positive
kg8ald5,Negative
keipvpl,Positive
k6bmdwn,Neutral
k6r364x,Positive
kangsy8,Negative
k3xsexr,Negative
kqehg44,Negative
kctaboi,Positive
k93m2hw,Negative
koiwb9b,Positive
kchm64a,Neutral
kerilly,Neutral
k709kml,Positive
k4480k0,Negative
kcfamfi,Neutral
ka2wnbf,Negative
k3uyqa5,Positive
kc5vekn,Negative
k5v8vrd,Positive
kcdfugf,Neutral
khew0nd,Negative
kc6gqz9,Positive
k4mvq6q,Neutral
k957iyr,Positive
k7umcux,Negative
k666awc,Negative
kgcae76,Negative
k4aek50,Negative
kqxj3k7,Negative
kbugv96,Positive
kblgw90,Negative
k6wfgm5,Positive
k4k9xdi,Negative
k8fws60,Negative
kgjhwj3,Neutral
k4h9saq,Negative
k40x95d,Negative
k4hq1mv,Negative
k4dvhff,Negative
kbtdz7s,Neutral
k7wuwph,Negative
kenjath,Negative
k8onv6u,Positive
kfqzbks,Positive
ka7ps9y,Negative
krg8hcd,Negative
krct438,Neutral
k5vo5pd,Positive
k8yix6j,Positive
k40h8ra,Positive
k4mpfke,Positive
k6a16ca,Negative
k49daqd,Positive
kc1mmxz,Negative
kaake7k,Negative
kdlxx15,Positive
ks30glu,Negative
k4jql9v,Negative
kfqal6u,Positive
k4noc2w,Negative
k5d33if,Positive
k3uxom1,Negative
k9s49pd,Positive
k4ip6uc,Neutral
k50fu8j,Negative
kaq3e7t,Negative
kb3dl1y,Positive
k4igjmc,Neutral
k8ek49b,Positive
keinmg9,Neutral
kbyydxe,Positive
kt0zrbx,Positive
k6cvktx,Negative
k78kof9,Positive
kfedbg6,Positive
k4vxaly,Negative
k4lmyct,Neutral
k6guipd,Negative
kb090ge,Negative
kgic35b,Positive
kqipeuh,Negative
k7hhtng,Positive
kbcujga,Neutral
k5cs8lx,Positive
kjuibvb,Negative
k8zmhpu,Neutral
k925p7h,Positive
kkbxqh7,Negative
k7xnmc6,Negative
k4hwxll,Neutral
kptprab,Neutral
k4h1xy0,Neutral
kovud7l,Neutral
k4jdw3u,Neutral
k4ipu54,Negative
k9zy781,Positive
k93dgyd,Positive
koodxyb,Negative
kb62gov,Positive
kp0kykm,Positive
k6uu9n5,Neutral
keyppeo,Positive
kc1e6ut,Neutral
kdz1f72,Positive
kcgpn1m,Positive
k4mkmc2,Negative
k6tk6x7,Negative
k9mjmmf,Negative
kitu1nm,Negative
kpx26f4,Neutral
k6n5iqs,Negative
kdopflg,Positive
kbczthx,Positive
k4qmpu3,Negative
k8esh6w,Negative
k8oqx24,Neutral
k4fbg91,Neutral
k7ogs2t,Neutral
k7t49gx,Positive
k58apkx,Negative
koa32ua,Negative
khwpml9,Negative
k4veelb,Positive
kq29h1r,Positive
kadpi7f,Positive
k841kza,Negative
k5c5kyn,Negative
k4fo28n,Negative
kh8s8u1,Negative
k5qhqsc,Negative
ksl8sug,Positive
ka4dbbp,Positive
k8c3779,Negative
kcn46xm,Negative
kcmoa5m,Negative
k98l1dt,Positive
kcle6dt,Negative
k7i4l4l,Neutral
k5td8b2,Positive
k3wnskn,Negative
kpcghfb,Negative
kfomd82,Neutral
kavcdh6,Negative
kcvgkut,Negative
kb3xvsw,Positive
kj9y5w0,Negative
kjvqlyu,Neutral
kkceimu,Negative
kc2ioxt,Negative
k9cawng,Positive
krejmpk,Negative
k4xdtln,Neutral
k8m2fm0,Negative
k68qf7m,Positive
kfdd1s9,Negative
k67s7ci,Positive
kc0ugk3,Neutral
k8maon3,Positive
k4c170i,Negative
kom6lyb,Positive
kjtagnj,Positive
k6uh7h9,Negative
kt1gasu,Neutral
k4cy7gb,Positive
ki3hwk8,Negative
k7eef66,Positive
ks3xd4d,Positive
k48ovyk,Neutral
k4uirvx,Positive
kft5efc,Positive
k5gfpiq,Neutral
kbu2pz9,Negative
kg7xqvx,Neutral
k905wig,Positive
kk9bmao,Neutral
kjd4k5e,Neutral
kradn3h,Negative
k8074ms,Negative
k8ijyg1,Negative
k4tw7py,Negative
keu5z8h,Neutral
k4pqrn1,Positive
krcf4jv,Neutral
ki7ewnz,Positive
k78ej26,Positive
ke3uog4,Negative
k3uv5xf,Neutral
k5j89x1,Neutral
k4fepci,Negative
kszdfcz,Positive
kfs7el9,Positive
k75iuxf,Negative
k40xl6f,Neutral
k4kfbo4,Negative
k5azco1,Neutral
kb4s8dt,Positive
k53l8mg,Positive
kjatsty,Negative
kcq1iq8,Positive
k53px6w,Negative
k48ddd1,Positive
k553yxb,Negative
k4xfl5l,Neutral
kcemqav,Positive
kpcc1jw,Positive
kaz8rjm,Positive
k3u88ec,Neutral
k4yee21,Positive
kezai1o,Negative
kcczvf3,Positive
ksff3xi,Negative
k4ck7sb,Neutral
ka8yeiy,Negative
k5xru86,Negative
k83vum5,Positive
kifvn9h,Negative
k4gn1bv,Negative
ka8hohk,Negative
kghlxd5,Positive
krjy60p,Positive
k73287b,Neutral
kc5m6ct,Negative
k42cacp,Negative
kfe40vk,Neutral
kcyl1kz,Positive
kt0xbvs,Negative
k518zf9,Positive
k9fiik9,Neutral
k4i6pzv,Negative
k9q1p5h,Positive
kptr5ey,Negative
k7qg8d1,Neutral
kcp4qw5,Positive
ke92sr9,Neutral
k5bkjz0,Negative
k3uac4m,Negative
kg7foor,Positive
k4m79ai,Negative
kj5s19j,Negative
k9iaye0,Negative
k4cfutn,Positive
k4rexf6,Negative
k4sg5iz,Positive
k7brx0x,Neutral
ksvc557,Positive
k5cyujk,Positive
kq5gypc,Positive
kdgsmu7,Negative
k7fmt64,Neutral
khzd8sa,Positive
k77wj8n,Positive
kfsmqm0,Positive
k5cha8v,Negative
kb0t5wc,Negative
kigzove,Negative
k5cesqa,Neutral
k48dea2,Neutral
krnc6og,Positive
kr34jib,Negative
k7a4q7d,Positive
k94xvcf,Neutral
k4t3260,Negative
k5g4cq0,Negative
k5xecqh,Positive
k72s1jg,Positive
kh168db,Negative
k6rgebx,Neutral
kkaa9pn,Neutral
kjwi5ca,Negative
kc41je8,Negative
kco7ntn,Negative
k9466xr,Negative
k6zmlw3,Negative
kajp5b9,Positive
krnq30z,Positive
kcn29bp,Negative
kse74lz,Negative
kqcjhle,Negative
k8baels,Neutral
kezn2gj,Neutral
k8jln1m,Positive
k8h3q8z,Negative
kcqrgim,Negative
k4fhq55,Negative
ka5ifg5,Positive
k4v1r60,Negative
kcg1t8q,Negative
k4198bd,Neutral
kdewxw4,Negative
k7jwr0w,Negative
kf035vw,Negative
k9gzy5b,Negative
krykktr,Neutral
k6t50h1,Negative
kcgf5xv,Negative
k5u9rhi,Negative
k5d6wuq,Positive
k4u1gsv,Neutral
ka2gowu,Positive
k8ivrbv,Negative
kglebdt,Neutral
ke70sp0,Negative
k4yx1me,Positive
k4ufsto,Negative
ke5ixx9,Positive
k43a6pk,Negative
kgbm2sv,Positive
k9aa43e,Positive
kemm3ov,Neutral
kq5heut,Negative
k4og1jf,Negative
ksrt9ij,Positive
k6op6zm,Positive
ki84rud,Negative
k4ayjn8,Positive
kj3g43q,Negative
kgqzi4u,Positive
kihq7q5,Negative
k727n2v,Positive
koi69xi,Neutral
k4iqjwd,Positive
k3zs6pa,Positive
k4qelim,Negative
k5ibv0e,Positive
kdwkaxk,Negative
k3wtm8k,Negative
k9rk81n,Negative
kjv86sr,Positive
kr2z7u2,Negative
k6bkqxz,Positive
kau1tna,Negative
k4agy61,Negative
k62vb2a,Negative
kewb5kq,Negative
k7fpots,Negative
k3unel5,Negative
k4pz74t,Neutral
k4rm7nj,Negative
k8ad0vw,Negative
khk0nkc,Negative
k6x4g6d,Negative
kgwe49j,Positive
kpn51ha,Positive
k5glb2h,Negative
kqx3y5d,Positive
k6r1rxf,Negative
kdlz4x3,Negative
k4kwil3,Negative
k4rb2ip,Negative
kc8tuw9,Negative
k8d2b4n,Neutral
kjjcz7o,Neutral
ka2gtka,Negative
kdi2v37,Negative
ks6ghee,Negative
k4f1ftk,Positive
k44d5c2,Negative
k4iugbs,Positive
koxvu4c,Positive
k7v0pxb,Negative
k3v4usj,Neutral
k8zctox,Positive
kaax9zd,Negative
kpcknqc,Negative
k86dle0,Negative
k5ih5o3,Neutral
k4qoeax,Positive
k5c73zr,Positive
kcl82av,Negative
k5732ta,Negative
ksl4o9r,Positive
k775h52,Neutral
khcceqx,Negative
k984car,Negative
k5d4vls,Positive
k8zscwd,Negative
kqdfrca,Negative
krr8vbd,Negative
kq95jsf,Negative
ksdr9tw,Negative
k5e99am,Positive
kc155z6,Negative
kjw03jg,Negative
kelv45b,Negative
k4xs3ef,Neutral
k575gfq,Neutral
ke5qrb1,Negative
k5sp1bf,Neutral
kdnxxa9,Negative
krlzlv2,Negative
k7dfb5u,Neutral
kjvj87s,Neutral
kbgttob,Negative
k5xrjo6,Negative
ksbe8ys,Positive
krfmgxy,Neutral
kfqutak,Positive
kd86ipi,Negative
k73y8gl,Neutral
k9snx72,Negative
kheltmg,Negative
k9z6toe,Neutral
k72ox6e,Positive
kqt4l2l,Positive
kce2yvw,Negative
k3wxw6y,Positive
kflbpis,Neutral
k8f3m2x,Negative
ksuuabb,Negative
k4lpycd,Negative
ka8vooh,Negative
k73n9kl,Negative
kaftiyg,Positive
kdp0cr8,Negative
kqgcrxi,Negative
kqm7zt8,Positive
ks33ain,Positive
k4t6c10,Negative
kbj0lk8,Positive
k7r32d2,Positive
kjswyhp,Positive
k4l5p84,Positive
kbyghwa,Positive
kcm50ky,Negative
k7hxtbb,Positive
kbj0zyj,Positive
kqs05pa,Neutral
k4evuxt,Negative
k4pg6io,Negative
k8b7ufx,Negative
ksue56w,Neutral
k61ltwq,Positive
k9ri63g,Positive
krfg1eo,Negative
k40hq6s,Neutral
k9jxcgz,Negative
kcpkhps,Positive
k9hfiay,Positive
k51vdiv,Negative
k46yvmj,Negative
kpxadsu,Negative
k44ehdn,Negative
k96ftk7,Negative
k53metc,Negative
kbqny7x,Negative
k8ix59c,Neutral
k5w4d2q,Negative
karr8y2,Positive
k9vywm3,Negative
keyhqsm,Neutral
k85ydwu,Positive
ksxic6m,Negative
k7kak6z,Positive
k4c1793,Positive
k9u434y,Negative
kjcir3s,Neutral
k52tttw,Negative
k4g4ov2,Negative
k4nzxq6,Positive
kbim2u6,Neutral
khtzc44,Negative
k9zsz11,Negative
k4jd00a,Negative
k5efmxf,Positive
kg73ckp,Neutral
kbu5mt6,Positive
kc5hk3d,Negative
kgtejtn,Negative
kgcp092,Positive
katpvgh,Positive
k4n3qma,Negative
k8cfe7b,Negative
k402siq,Negative
k5fhzrp,Neutral
k9fv40x,Negative
k5ggnas,Neutral
k8jcrtx,Negative
kps26u0,Neutral
k6hh89e,Negative
k5vws7b,Positive
kc3mim6,Positive
kd9l24t,Negative
k6f4jnj,Negative
k9jtw83,Negative
k5zlxu8,Negative
kr2duy8,Negative
k77v8ln,Negative
kah50da,Positive
k9kypxh,Neutral
k7nx52s,Negative
k7su4k7,Negative
k67hnbt,Negative
ks7wb3h,Negative
kd6rh04,Positive
k541mgp,Negative
k44f9bt,Positive
k3zv990,Negative
kaw9a1p,Negative
k7h0lqj,Positive
k9fvs84,Negative
krs4ngj,Negative
k5svtcl,Positive
k3zoip6,Negative
k75mjsi,Neutral
k6vtd9j,Negative
kk0qvqv,Negative
k6ubodz,Positive
ki68vzf,Neutral
k6kduln,Neutral
k55ihry,Neutral
kheu0rr,Positive
k8my3oe,Negative
k4yoq81,Negative
k5dpafj,Positive
kboi6rb,Positive
khww612,Negative
kpahvdt,Positive
kq8yi9o,Positive
k7dt4rw,Negative
kq3k8yt,Negative
kr1o0rr,Positive
k71vrjt,Negative
k41bbp3,Negative
kdgxgvd,Neutral
k75ob1q,Negative
kehg16n,Negative
k6bnbj3,Positive
kbex3ly,Negative
k6r4t4s,Positive
k52aeom,Negative
kgptd33,Positive
k6b6jmk,Neutral
kdlpbae,Positive
k4r7t9s,Negative
kaasqde,Neutral
k9d4f7r,Positive
kdy10oy,Positive
kpe6xcx,Positive
kt261rx,Positive
k4y5kuk,Neutral
k4xb2dq,Negative
kjm98q8,Positive
k6cy9io,Positive
kj9ayns,Negative
k7d7fse,Negative
kc5fusq,Neutral
k8bwjyu,Neutral
k3zkpkf,Negative
kpayxt1,Positive
k44d5cg,Positive
kd19ogx,Negative
k4swee0,Positive
k3y27f4,Negative
k3zd8he,Neutral
khnemkw,Neutral
k792bhd,Positive
k5rhi6d,Positive
k4e9fgn,Negative
kqan4d1,Negative
kgne8q0,Negative
k4d2fbk,Neutral
kczud2m,Positive
k3z02jj,Negative
k8rr1qa,Negative
k9f4wwq,Negative
kpddq6v,Negative
kryrx77,Negative
k5fzpl3,Neutral
k4osu3o,Negative
k8ijxeo,Negative
k4kdz9a,Negative
k7bel9r,Negative
kqvken7,Neutral
k8v4o3p,Negative
k7u6r2z,Negative
kg3x2pw,Negative
kezrh4h,Positive
khf77m3,Negative
kk1u7fa,Negative
ksdcb3t,Negative
kc6tjwy,Positive
k71qf2j,Positive
kaqa36x,Negative
k70qxjn,Negative
kidpqg5,Positive
k4hcps8,Positive
k6ttxf5,Positive
k9fevvv,Negative
kq597ud,Positive
k8alxxa,Positive
k6qgfoi,Positive
kihkb6j,Positive
k96ksu8,Positive
k47mlj2,Negative
khyeaqh,Negative
k4zsu6g,Negative
khjpjoz,Negative
k8h70c2,Negative
kg9dt2w,Negative
keuvudj,Negative
k7oxedd,Neutral
k4vma5p,Positive
kt2uz6i,Neutral
k9n0ajc,Neutral
kc08b53,Positive
kd3f9x1,Negative
k888mt4,Negative
kovo2pt,Negative
kespzsc,Neutral
k6t043v,Negative
k4lto48,Positive
k7c40vr,Negative
kbslqpl,Negative
kjbs0nv,Neutral
kt1lpc5,Negative
k4enkoc,Positive
k5c0qww,Negative
kpx1hrz,Negative
kstay8u,Negative
k8da436,Neutral
k48m4l3,Negative
kga9n46,Neutral
k8td46t,Positive
kqzl5dm,Negative
kj4pw6w,Positive
kcdd0o0,Positive
kclsqvr,Negative
kcehxln,Neutral
keayoth,Negative
kfagplp,Neutral
kg6hc88,Positive
kcgj21m,Negative
k4a9ajw,Positive
k4869ku,Negative
kb4nrds,Positive
kg3yuxr,Positive
k6wtqti,Negative
k4eclon,Negative
k99j0eu,Positive
